observable,e,value,derivative,abs_sensitivity,relative_condition_number,delta_e_for_1pct_relative_noise
width_residue,0.999997722062,0.0021344485964884647,-468.5040078768673,468.5040078768673,219496.00539668775,4.555881189066461e-08
width_residue,0.999997836308,0.0020802353997651773,-480.7137867285993,480.7137867285993,231085.74475094926,4.327388681572458e-08
width_residue,0.999997944823,0.0020273997574037123,-493.2416220191311,493.2416220191311,243287.2976920634,4.110358223834315e-08
width_residue,0.999998047897,0.0019759054100133085,-506.0961131182209,506.0961131182209,256133.27571337105,3.904209810739545e-08
width_residue,0.999998145801,0.0019257192323870454,-519.2855370517549,519.2855370517549,269657.4689911295,3.70840143809959e-08
width_residue,0.999998238794,0.0018768081676683519,-532.8185671934417,532.8185671934417,283895.62554607214,3.5224151019252487e-08
width_residue,0.999998327124,0.0018291389234707002,-546.7044161011854,546.7044161011854,298885.7185845381,3.345754798388456e-08
width_residue,0.999998411024,0.001782680418675906,-560.952148544243,560.952148544243,314667.3129564024,3.177954524823973e-08
width_residue,0.999998490716,0.0017374020035806517,-575.5711623763989,575.5711623763989,331282.16295931896,3.0185702779258864e-08
width_residue,0.999998566411,0.0016932737359258417,-590.5711198338671,590.5711198338671,348774.2475818278,2.8671800551340448e-08
width_residue,0.99999863831,0.0016502660833255722,-605.9620617632942,605.9620617632942,367190.02029642236,2.7233818541765617e-08
width_residue,0.999998706603,0.001608350809683144,-621.7540977891549,621.7540977891549,386578.158117606,2.5867956727621878e-08
width_residue,0.999998771471,0.0015675000767822187,-637.9577176951777,637.9577176951777,406990.0495668401,2.4570595092811232e-08
width_residue,0.999998833085,0.0015276873496349356,-654.5834351014068,654.5834351014068,428479.4735091577,2.3338313616174373e-08
width_residue,0.99999889161,0.0014888850766380719,-671.6427663228479,671.6427663228479,451104.0055538077,2.2167812284937033e-08
width_residue,0.999998947199,0.0014510688790527024,-689.1464365577372,689.1464365577372,474922.81102022727,2.105603108536325e-08
width_residue,0.999999,0.0014142132088478148,-707.1062508422739,707.1062508422739,499999.24998021673,2.000001000080633e-08
normalized_perimeter,1e-06,0.9999999999997501,-4.999831959260649e-07,4.999831959260649e-07,4.999831959261899e-13,20000.672185543313
normalized_perimeter,1.068e-06,0.9999999999997149,-5.339308191853444e-07,5.339308191853444e-07,5.702381148901104e-13,18729.018143689194
normalized_perimeter,1.140625e-06,0.9999999999996747,-5.703271897851365e-07,5.703271897851365e-07,6.505294508488828e-13,17533.794949814896
normalized_perimeter,1.218188e-06,0.9999999999996291,-6.090915915186964e-07,6.090915915186964e-07,7.419880676892529e-13,16417.89205308597
normalized_perimeter,1.301025e-06,0.9999999999995769,-6.504950029714888e-07,6.504950029714888e-07,8.463102612413394e-13,15372.90825343061
normalized_perimeter,1.389495e-06,0.9999999999995173,-6.948388035268071e-07,6.948388035268071e-07,9.654750433069468e-13,14391.827211200605
normalized_perimeter,1.483982e-06,0.9999999999994494,-7.420431714910227e-07,7.420431714910227e-07,1.1011787097161972e-12,13476.304862291257
normalized_perimeter,1.584893e-06,0.9999999999993721,-7.923716908508266e-07,7.923716908508266e-07,1.2558243462284279e-12,12620.339817107802
normalized_perimeter,1.692667e-06,0.9999999999992838,-8.463104843015006e-07,8.463104843015006e-07,1.4325218285321942e-12,11815.99446714441
normalized_perimeter,1.807769e-06,0.9999999999991831,-9.038527369133948e-07,9.038527369133948e-07,1.6339569583585257e-12,11063.749205585476
normalized_perimeter,1.930698e-06,0.9999999999990681,-9.653529673401128e-07,9.653529673401128e-07,1.863805043339358e-12,10358.905331325806
normalized_perimeter,2.061986e-06,0.9999999999989372,-1.0309879645595143e-06,1.0309879645595143e-06,2.1258827490924744e-12,9699.434274445517
normalized_perimeter,2.202202e-06,0.9999999999987876,-1.1011046621280814e-06,1.1011046621280814e-06,2.424854889150725e-12,9081.788810757635
normalized_perimeter,2.351953e-06,0.9999999999986172,-1.1759031719659498e-06,1.1759031719659498e-06,2.7656689930186555e-12,8504.101560732704
normalized_perimeter,2.511886e-06,0.9999999999984227,-1.2559034008925086e-06,1.2559034008925086e-06,3.154686170059256e-12,7962.3958282760605
normalized_perimeter,2.682696e-06,0.9999999999982008,-1.3413405349003025e-06,1.3413405349003025e-06,3.5984088876213762e-12,7455.2283628148725
normalized_perimeter,2.86512e-06,0.9999999999979478,-1.4325649455981627e-06,1.4325649455981627e-06,4.104470476940632e-12,6980.4863163142745
normalized_perimeter,3.05995e-06,0.9999999999976593,-1.529971121465532e-06,1.529971121465532e-06,4.681635133139413e-12,6536.071079823894
normalized_perimeter,3.268028e-06,0.9999999999973302,-1.6339943455804175e-06,1.6339943455804175e-06,5.3399392732127365e-12,6119.972218399056
normalized_perimeter,3.490255e-06,0.9999999999969547,-1.7450968178530096e-06,1.7450968178530096e-06,6.0908328940141045e-12,5730.3410891967205
normalized_perimeter,3.727594e-06,0.9999999999965261,-1.863830569045048e-06,1.863830569045048e-06,6.9476036462130424e-12,5365.294553082075
normalized_perimeter,3.981072e-06,0.9999999999960377,-1.9905514611010943e-06,1.9905514611010943e-06,7.924528686380055e-12,5023.733470537241
normalized_perimeter,4.251786e-06,0.9999999999954806,-2.125895726818713e-06,2.125895726818713e-06,9.038853688788479e-12,4703.899572214325
normalized_perimeter,4.54091e-06,0.999999999994845,-2.270457837183801e-06,2.270457837183801e-06,1.0309944697499443e-11,4404.398018838399
normalized_perimeter,4.849693e-06,0.9999999999941203,-2.424836417532055e-06,2.424836417532055e-06,1.175971220031943e-11,4123.989530856264
normalized_perimeter,5.179475e-06,0.9999999999932935,-2.5897060838481948e-06,2.5897060838481948e-06,1.3413317918729585e-11,3861.442061824002
normalized_perimeter,5.531681e-06,0.9999999999923501,-2.7658392159114205e-06,2.7658392159114205e-06,1.5299740239829144e-11,3615.539161638586
normalized_perimeter,5.907838e-06,0.9999999999912744,-2.9539078059079935e-06,2.9539078059079935e-06,1.745120878439214e-11,3385.346008400175
normalized_perimeter,6.309573e-06,0.9999999999900473,-3.1548039993265723e-06,3.1548039993265723e-06,1.9905466134641073e-11,3169.7690259157407
normalized_perimeter,6.738627e-06,0.9999999999886479,-3.369305885622798e-06,3.369305885622798e-06,2.2704495612374445e-11,2967.9703592830765
normalized_perimeter,7.196857e-06,0.9999999999870514,-3.598424762135546e-06,3.598424762135546e-06,2.5897348438683877e-11,2778.9937711344132
normalized_perimeter,7.686246e-06,0.9999999999852304,-3.843136894864284e-06,3.843136894864284e-06,2.9539295586039314e-11,2602.0410600558225
normalized_perimeter,8.208914e-06,0.9999999999831536,-4.104435573525139e-06,4.104435573525139e-06,3.369295864217614e-11,2436.388590025529
normalized_perimeter,8.767124e-06,0.9999999999807844,-4.383567328015432e-06,4.383567328015432e-06,3.843127832779845e-11,2281.2470418550943
normalized_perimeter,9.363292e-06,0.9999999999780823,-4.68162203270293e-06,4.68162203270293e-06,4.3835394126791864e-11,2136.011820246696
normalized_perimeter,1e-05,0.999999999975,-5.000001588843659e-06,5.000001588843659e-06,5.00000158896866e-11,1999.9993644127385
normalized_perimeter,1.0680004e-05,0.9999999999714845,-5.340007687473193e-06,5.340007687473193e-06,5.703130346387073e-11,1872.65648009707
normalized_perimeter,1.1406249e-05,0.9999999999674746,-5.703111288474517e-06,5.703111288474517e-06,6.505110743316699e-11,1753.4288730931587
normalized_perimeter,1.2181879e-05,0.9999999999629005,-6.090939623096689e-06,6.090939623096689e-06,7.419908948762222e-11,1641.7828148729727
normalized_perimeter,1.3010252e-05,0.9999999999576834,-6.505122871706988e-06,6.505122871706988e-06,8.463328785545297e-11,1537.2499792540839
normalized_perimeter,1.3894955e-05,0.9999999999517326,-6.9474699350895516e-06,6.9474699350895516e-06,9.653478211658173e-11,1439.3729073961697
normalized_perimeter,1.4839818e-05,0.999999999944945,-7.4199088076644696e-06,7.4199088076644696e-06,1.1011009628839984e-10,1347.7254584476632
normalized_perimeter,1.5848932e-05,0.9999999999372029,-7.924465111817927e-06,7.924465111817927e-06,1.2559430870146168e-10,1261.9148243152476
normalized_perimeter,1.6926666e-05,0.9999999999283721,-8.463323974180664e-06,8.463323974180664e-06,1.4325585817100983e-10,1181.568852827925
normalized_perimeter,1.8077687e-05,0.9999999999182994,-9.038841648002467e-06,9.038841648002467e-06,1.6340135016850276e-10,1106.3364520157222
normalized_perimeter,1.9306977e-05,0.9999999999068102,-9.653487243800364e-06,9.653487243800364e-06,1.8637965620321572e-10,1035.895086046783
normalized_perimeter,2.061986e-05,0.9999999998937055,-1.0309920778169034e-05,1.0309920778169034e-05,2.125891230795336e-10,969.9395576454644
normalized_perimeter,2.2022019e-05,0.9999999998787577,-1.1011008607651435e-05,1.1011008607651435e-05,2.4248464079626284e-10,908.1820162994588
normalized_perimeter,2.3519526e-05,0.9999999998617081,-1.175976095852315e-05,1.175976095852315e-05,2.765840036560194e-10,850.3574208597631
normalized_perimeter,2.5118864e-05,0.9999999998422607,-1.2559431565950709e-05,1.2559431565950709e-05,3.1547865347218623e-10,796.2143784861365
normalized_perimeter,2.6826958e-05,0.9999999998200786,-1.3413480118517051e-05,1.3413480118517051e-05,3.598428678380354e-10,745.5186804501226
normalized_perimeter,2.8651203e-05,0.9999999997947772,-1.432559861843715e-05,1.432559861843715e-05,4.1044563419759516e-10,698.0511086690436
normalized_perimeter,3.0599497e-05,0.9999999997659177,-1.5299749671595323e-05,1.5299749671595323e-05,4.681646442863212e-10,653.6054649459154
normalized_perimeter,3.2680276e-05,0.9999999997329999,-1.6340135777042553e-05,1.6340135777042553e-05,5.340001472138032e-10,611.9900185517263
normalized_perimeter,3.4902549e-05,0.9999999996954531,-1.7451272434242377e-05,1.7451272434242377e-05,6.090938914339915e-10,573.0241181343787
normalized_perimeter,3.7275937e-05,0.9999999996526262,-1.8637969684253695e-05,1.8637969684253695e-05,6.947477839994878e-10,536.539127702025
normalized_perimeter,3.9810717e-05,0.9999999996037768,-1.9905356327179504e-05,1.9905356327179504e-05,7.924465078394884e-10,502.37734163961693
normalized_perimeter,4.2517863e-05,0.9999999995480578,-2.1258929170802307e-05,2.1258929170802307e-05,9.038842384193794e-10,470.39057871338593
normalized_perimeter,4.5409096e-05,0.9999999994845037,-2.2704546128969076e-05,2.2704546128969076e-05,1.0309929153382582e-09,440.44042713040125
normalized_perimeter,4.8496934e-05,0.9999999994120119,-2.424846710747774e-05,2.424846710747774e-05,1.175976309603979e-09,412.3972022559859
normalized_perimeter,5.1794747e-05,0.999999999329326,-2.5897373466740727e-05,2.5897373466740727e-05,1.3413479075739561e-09,386.1395444652324
normalized_perimeter,5.5316812e-05,0.9999999992350127,-2.7658406491667043e-05,2.7658406491667043e-05,1.5299748732895368e-09,361.55372853323775
normalized_perimeter,5.9078379e-05,0.9999999991274363,-2.953918862417223e-05,2.953918862417223e-05,1.7451273824140704e-09,338.53333341360826
normalized_perimeter,6.3095734e-05,0.9999999990047321,-3.154786772489836e-05,3.154786772489836e-05,1.990535872218488e-09,316.9786331440421
normalized_perimeter,6.7386272e-05,0.9999999988647726,-3.369313547212028e-05,3.369313547212028e-05,2.2704547940346282e-09,296.7963606985264
normalized_perimeter,7.1968567e-05,0.9999999987051315,-3.5984280547959606e-05,3.5984280547959606e-05,2.5897371089159967e-09,277.89912247164096
normalized_perimeter,7.6862461e-05,0.9999999985230407,-3.8431230515912895e-05,3.8431230515912895e-05,2.953918961074183e-09,260.2050429035779
normalized_perimeter,8.2089142e-05,0.9999999983153434,-4.104456826398671e-05,4.104456826398671e-05,3.3693133982272346e-09,243.63759703443208
normalized_perimeter,8.7671239e-05,0.9999999980784385,-4.3835618959764874e-05,4.3835618959764874e-05,3.843123033919275e-09,228.12498643997756
normalized_perimeter,9.3632921e-05,0.9999999978082191,-4.68164583602478e-05,4.68164583602478e-05,4.383561756752678e-09,213.6000955290814
normalized_perimeter,0.0001,0.9999999975000001,-5.000000033905816e-05,5.000000033905816e-05,5.000000046405815e-09,199.9999981437674
normalized_perimeter,0.000106800043,0.9999999971484378,-5.340002110810972e-05,5.340002110810972e-05,5.70312456680984e-09,187.2658430460003
normalized_perimeter,0.000114062492,0.999999996747437,-5.703124696877194e-05,5.703124696877194e-05,6.5051261722839064e-09,175.34247450261742
normalized_perimeter,0.000121818791,0.9999999962900455,-6.090939573096688e-05,6.090939573096688e-05,7.419908976014471e-09,164.1782822320197
normalized_perimeter,0.000130102522,0.9999999957683335,-6.505126031243834e-05,6.505126031243834e-05,8.463333061740739e-09,153.72492261723718
normalized_perimeter,0.000138949549,0.9999999951732557,-6.947477513354992e-05,6.947477513354992e-05,9.6534887182781e-09,143.93713304591148
normalized_perimeter,0.000148398179,0.9999999944944951,-7.419909048176222e-05,7.419909048176222e-05,1.1011009971570916e-08,134.77254074162678
normalized_perimeter,0.000158489319,0.999999993720284,-7.924465964535658e-05,7.924465964535658e-05,1.2559432220449012e-08,126.19146806807947
normalized_perimeter,0.000169266662,0.9999999928371993,-8.463333227525503e-05,8.463333227525503e-05,1.4325601750780715e-08,118.15675525865805
normalized_perimeter,0.000180776868,0.9999999918299309,-9.038843468286532e-05,9.038843468286532e-05,1.6340138258891025e-08,110.63362202681203
normalized_perimeter,0.000193069773,0.9999999906810156,-9.653488777768633e-05,9.653488777768633e-05,1.8637969043505317e-08,103.58949118829989
normalized_perimeter,0.000206198601,0.9999999893705341,-0.00010309930257215317,0.00010309930257215317,2.125893218042478e-08,96.99386556671347
normalized_perimeter,0.000220220195,0.9999999878757664,-0.00011011009962386053,0.00011011009962386053,2.4248467904630082e-08,90.81818936607968
normalized_perimeter,0.000235195264,0.9999999861707968,-0.00011759763463130948,0.00011759763463130948,2.765840710538011e-08,85.03572281075068
normalized_perimeter,0.000251188643,0.9999999842260662,-0.00012559432428912017,0.00012559432428912017,3.154786838432002e-08,79.62143113442372
normalized_perimeter,0.00026826958,0.9999999820078579,-0.00013413479380821857,0.00013413479380821857,3.5984285445751765e-08,74.55187081717398
normalized_perimeter,0.000286512027,0.9999999794777144,-0.0001432560177802706,0.0001432560177802706,4.1044572876501816e-08,69.80509405277044
