method,split,observation_seed,condition,geometry_skew_bin,bank_seed,cluster_id,cluster_size,cluster_mass_layer1,cluster_mass_layer2,cluster_best_score,cluster_mean_score_gap,cluster_center_rho12,cluster_center_rho13,cluster_center_rho23,cluster_center_alpha,cluster_geometry_span,cluster_alpha_span,cluster_rank_by_mass,dominant_candidate_source
one_shot_random,confirmation,20260426,sparse_partial_high_noise,mid_skew,20260325,2,12,0.08467580762977209,0.17811621939960393,0.003323412011484986,0.0006526145330388911,0.2277170753152726,0.1658301370942159,0.20624399353667988,1.1445197743197282,0.1882728635673615,0.6696936165606094,4,random
one_shot_random,confirmation,20260426,sparse_partial_high_noise,mid_skew,20260325,3,8,0.07724180694497379,0.14429571038216718,0.0033446278603437574,0.0005462636305764239,0.3356106680314881,0.19083633658371568,0.2429946929537103,1.0567573522814007,0.184287631328761,0.5354575854251664,6,random
one_shot_random,confirmation,20260426,sparse_partial_high_noise,mid_skew,20260325,4,10,0.10129627471530078,0.14399380232044853,0.003345258351049766,0.0005274983164983975,0.3368101172012571,0.14651070332730015,0.2890672735472607,0.9776691575423639,0.18040210535166656,0.6451193807719239,3,random
one_shot_random,confirmation,20260426,sparse_partial_high_noise,mid_skew,20260325,5,9,0.0756741395317771,0.00993688885749928,0.003349721924540934,0.000558203349195408,0.41643641460980735,0.24554753520952088,0.3725531510461768,1.0485099608898145,0.16012754088603043,0.5659952967726836,7,random
one_shot_random,confirmation,20260426,sparse_partial_high_noise,mid_skew,20260325,6,4,0.04990975028951462,0.03035488154643936,0.0033624432326498995,0.00035089620870695293,0.3876013047238516,0.2264972408721479,0.2753658108399974,0.9997701483915574,0.13478297038054352,0.5505664885313881,8,random
one_shot_random,confirmation,20260426,sparse_partial_high_noise,mid_skew,20260325,7,2,0.0227027200198143,0.045157112353863715,0.0033752683402629028,0.0004969101398822006,0.29310891205497747,0.17673290717787665,0.29459876551270037,1.1777181406047121,0.06825248042529235,0.0841811562395029,12,random
one_shot_random,confirmation,20260426,sparse_partial_high_noise,mid_skew,20260325,8,3,0.025295942797915173,0.01817459538947601,0.003386447395089414,0.0005523979853738285,0.3271275969632485,0.2537088648787507,0.2916583870348749,1.1898178328491378,0.05809779859113601,0.13577371309087016,11,random
one_shot_random,confirmation,20260426,sparse_partial_high_noise,mid_skew,20260325,9,7,0.07766278038636504,0.17522051779267522,0.003392781475714984,0.0004200118978658065,0.265835342768036,0.10829273565477147,0.2298061380557294,0.9247137643526665,0.1409172867717546,0.5463015213953144,5,random
one_shot_random,confirmation,20260426,sparse_partial_high_noise,mid_skew,20260325,10,3,0.029966900533515396,0.010922386624082632,0.003440560892652717,0.0005845706304994364,0.3571659744643243,0.2335031941987784,0.3619857450346446,0.9404789319169261,0.12441684974398941,0.3541309598901012,10,random
one_shot_random,confirmation,20260426,sparse_partial_high_noise,mid_skew,20260325,11,2,0.020718285647807155,0.0679160170757134,0.0036117088733021983,0.00052021800129814,0.2721069705425543,0.16819232282380403,0.20170251673814016,1.0113717865629737,0.05813325078507308,0.568480649669492,13,random
one_shot_random,confirmation,20260426,sparse_partial_high_noise,mid_skew,20260325,12,1,0.011950305847928583,0.0037649050383659257,0.0036210620790409547,0.00037909864735367546,0.36790819251729157,0.258982361762567,0.32310745536864366,1.172926921909701,0.0,0.0,14,random
one_shot_random,confirmation,20260426,sparse_partial_high_noise,mid_skew,20260325,13,4,0.037581971002630034,0.002571963698052758,0.003709308487634149,0.00060095780217007,0.4177024003238823,0.3309766973253363,0.3540627826112962,1.1059847432695722,0.10494342087292119,0.5114994111208139,9,random
one_shot_random,confirmation,20260426,sparse_partial_high_noise,mid_skew,20260325,14,1,0.010711043109950302,0.0010060760772230527,0.0037195955158143496,0.0004776320841270703,0.39056872700446926,0.28504104707248606,0.40326689725345755,0.8492697787200606,0.0,0.0,15,random
one_shot_random,confirmation,20260426,sparse_partial_high_noise,mid_skew,20260325,15,1,0.0105553678676156,0.00284242182350063,0.0037327721840288266,0.0004908087523415473,0.42705169596531845,0.16167789761248913,0.3860458098387697,1.3270014357006148,0.0,0.0,16,random
one_shot_random,confirmation,20260426,sparse_partial_high_noise,mid_skew,20260325,16,1,0.00844794507952482,0.004956014300413413,0.0039332123605123805,0.0006912489288251012,0.2039490701536213,0.07357651337544205,0.17527331356262874,1.3615324428288127,0.0,0.0,17,random
one_shot_random,confirmation,20260426,sparse_partial_high_noise,mid_skew,20260325,17,2,0.00809354013410078,0.0013236428062870125,0.003971783657590465,0.0008530299688929311,0.41978663957689244,0.29030711005783405,0.3026205099815168,1.1486004553613018,0.012439432525215297,0.20082685502949343,18,random
one_shot_random,confirmation,20260426,sparse_partial_high_noise,mid_skew,20260325,18,1,0.006843325358720923,0.012680216011493583,0.004122796864512139,0.0008808334328248594,0.2957228418323657,0.22825194151951417,0.2433929150557806,1.0969000234501791,0.0,0.0,19,random
one_shot_random,confirmation,20260426,sparse_partial_high_noise,mid_skew,20260325,19,1,0.0067461983320035125,0.005743051335260532,0.004135662041324318,0.0008936986096370388,0.3173713748623804,0.2063174958824472,0.33358475151464934,1.2251467272933056,0.0,0.0,20,random
one_shot_random,confirmation,20260426,sparse_partial_high_noise,mid_skew,20260325,20,1,0.0,0.0,0.004187382513321999,0.0009454190816347201,0.41095762234055444,0.17543271283093725,0.3039850760682032,1.3692720543346117,0.0,0.0,21,random
persistent_mode_informed,confirmation,20260426,sparse_partial_high_noise,mid_skew,20260325,0,43,0.1930218153156324,0.354588566729383,0.0032284878070429424,0.0004966833954315534,0.26128452009325354,0.17353422088279682,0.21323744875361364,0.9679689836771405,0.27769886889670237,0.6339562356907855,2,local_expansion
persistent_mode_informed,confirmation,20260426,sparse_partial_high_noise,mid_skew,20260325,1,61,0.3371166070265186,0.3453077209808467,0.0032331214663597397,0.0003331289289908957,0.19276593320068316,0.11746577272104396,0.16178392654233933,1.1607488569060325,0.23155947033834204,0.5191091935246139,1,local_expansion
persistent_mode_informed,confirmation,20260426,sparse_partial_high_noise,mid_skew,20260325,2,13,0.04898680835446456,0.01469223536603285,0.003253315845188224,0.0006116667493190895,0.3343883640806121,0.2528393985464506,0.26896122725222105,1.1194876762837538,0.16857758484050148,0.4947423875580693,6,local_expansion
persistent_mode_informed,confirmation,20260426,sparse_partial_high_noise,mid_skew,20260325,3,27,0.1318601416872384,0.03350911047371356,0.0032580057525727515,0.0004438898432545962,0.1474303662467814,0.07594137172206787,0.11376389059735097,1.1986624747073231,0.17196867861844237,0.5262960407269518,3,local_expansion
persistent_mode_informed,confirmation,20260426,sparse_partial_high_noise,mid_skew,20260325,4,10,0.050369235457794426,0.001856728370449469,0.003259001924608568,0.00039689882249437406,0.4152532711221183,0.29572883502424246,0.34501071597684596,1.17499309761112,0.16123731606928274,0.186924617979768,5,local_expansion
persistent_mode_informed,confirmation,20260426,sparse_partial_high_noise,mid_skew,20260325,5,16,0.10060170132012632,0.2019605850355177,0.0032671331080089574,0.0002142949671381061,0.2308098901389456,0.1363823914046488,0.19847809608126907,1.026784443205227,0.18663864521543375,0.5632225530452165,4,local_expansion
persistent_mode_informed,confirmation,20260426,sparse_partial_high_noise,mid_skew,20260325,6,3,0.012189820643725095,0.016142967582139102,0.0033711509799140968,0.0004636530949044144,0.259168948070382,0.1009247849570203,0.22950814051284216,1.1872250387346475,0.040575109654419274,0.09292002147519965,11,local_expansion
persistent_mode_informed,confirmation,20260426,sparse_partial_high_noise,mid_skew,20260325,7,11,0.04478371517783283,0.01522042454357348,0.003500154988530603,0.0005649815019752034,0.36276662268600424,0.1923506103123091,0.2998852305676013,1.0513839923516597,0.23024448561832336,0.4102709659859348,7,carryover
persistent_mode_informed,confirmation,20260426,sparse_partial_high_noise,mid_skew,20260325,8,5,0.023301195328077846,0.0005313008475644516,0.003544064330729716,0.00048784088581169387,0.40629454531586673,0.2970831286776606,0.4209889638840629,0.8329506535015841,0.10343309190596865,0.11589315591363794,9,local_expansion
persistent_mode_informed,confirmation,20260426,sparse_partial_high_noise,mid_skew,20260325,9,1,0.005321857921480228,0.0021954531718188512,0.003579681780445791,0.0003511939734028484,0.17666827095528248,0.06260836495031716,0.1533597469084205,0.7479568725567388,0.0,0.0,13,carryover
persistent_mode_informed,confirmation,20260426,sparse_partial_high_noise,mid_skew,20260325,10,6,0.025127318734909303,0.002355362162190093,0.0036365518982731477,0.0005770149274514759,0.42395300079528536,0.23427474930951273,0.3053600161283646,0.8811862276806895,0.11347714999189991,0.47390080004065605,8,carryover
persistent_mode_informed,confirmation,20260426,sparse_partial_high_noise,mid_skew,20260325,11,3,0.007640532137726823,0.007025073663438514,0.0037849407844017507,0.0007582879707731044,0.33613822737636917,0.1594302246181247,0.23982826714137195,1.163123004735631,0.054603810026901754,0.047332272971833206,12,local_expansion
persistent_mode_informed,confirmation,20260426,sparse_partial_high_noise,mid_skew,20260325,12,6,0.016248286413150147,0.0014270780542886689,0.0038940555964556175,0.0008192941259947042,0.35611686138405735,0.27812968391243054,0.33396228513485554,1.196012443178153,0.13568243635275723,0.1386423437988198,10,local_expansion
persistent_mode_informed,confirmation,20260426,sparse_partial_high_noise,mid_skew,20260325,13,1,0.0034309644813230217,0.003187393019043529,0.003974764738230514,0.0007462769311875712,0.277693417428936,0.19078985168617174,0.2684037346496614,0.7348736456363518,0.0,0.0,14,carryover
one_shot_random,confirmation,20260426,sparse_partial_high_noise,mid_skew,20260326,0,14,0.10581854410235353,0.31290883100155836,0.003229329345000356,0.0006140453405960296,0.26535997717651016,0.15925509018532225,0.21123295893046112,1.0806957570202282,0.23644496018594074,0.6307935166671194,3,random
one_shot_random,confirmation,20260426,sparse_partial_high_noise,mid_skew,20260326,1,20,0.18847517391759783,0.0396671942820859,0.0032294820102912276,0.00048506317711004813,0.142954374659435,0.08110954914549195,0.12343731910097197,0.9061492389504522,0.16563797736316305,0.6598547977347746,1,random
one_shot_random,confirmation,20260426,sparse_partial_high_noise,mid_skew,20260326,2,11,0.102157778353516,0.16430149511434475,0.0032408261969212307,0.0005412290771741445,0.31168165484637905,0.20516666362660843,0.28337572152578944,1.016724435107346,0.1998550891681717,0.6586596390667341,4,random
one_shot_random,confirmation,20260426,sparse_partial_high_noise,mid_skew,20260326,3,15,0.1457796359853722,0.10663218993500817,0.0032651337221324753,0.0005083030121572925,0.18366553233637684,0.12711184938965694,0.15461597875606067,1.0580793930855517,0.18828917371763831,0.6471748840648773,2,random
one_shot_random,confirmation,20260426,sparse_partial_high_noise,mid_skew,20260326,4,7,0.08144804699054678,0.0191931805158979,0.003292278424236698,0.0003557573226270392,0.40098849178295193,0.28399992037044625,0.2985540008952068,1.100100208876375,0.1295733802338677,0.4836902843077323,5,random
one_shot_random,confirmation,20260426,sparse_partial_high_noise,mid_skew,20260326,5,6,0.053467292625002626,0.0254995293660514,0.0033130352161841172,0.0005349541744871263,0.3554400650384691,0.23633606403362895,0.34119499169363965,1.1515838525919024,0.16958839812833773,0.6147894386924233,8,random
one_shot_random,confirmation,20260426,sparse_partial_high_noise,mid_skew,20260326,6,8,0.08025876262978916,0.13059215031296734,0.003340479139428576,0.00044592022540845035,0.22276166756590654,0.14018077394800108,0.18553972531207918,0.9289649899968894,0.13755669596475165,0.5990811527446346,6,random
one_shot_random,confirmation,20260426,sparse_partial_high_noise,mid_skew,20260326,7,6,0.05401729568485178,0.03195265912483596,0.0033700851303876183,0.0005241513541462253,0.386027367720541,0.18334364066095962,0.3375258896201984,1.0801216255577715,0.16247634362613386,0.4310956379888251,7,random
one_shot_random,confirmation,20260426,sparse_partial_high_noise,mid_skew,20260326,8,6,0.048651869037916524,0.0035629961286581945,0.0033748012860442796,0.000608060451804426,0.414126582543963,0.3194989574862137,0.37602167413234455,1.162517659273232,0.12270932203229523,0.4995867364344293,9,random
one_shot_random,confirmation,20260426,sparse_partial_high_noise,mid_skew,20260326,9,3,0.031271277332951146,0.07252854336539971,0.0035121489253805913,0.0004436482779626298,0.23209356571572512,0.12821230564985567,0.2232658578238896,1.017122613617016,0.10612968606873453,0.5058811413905359,10,random
one_shot_random,confirmation,20260426,sparse_partial_high_noise,mid_skew,20260326,10,4,0.03053203785658206,0.031286720214357584,0.0035619407159993084,0.0005944771096718841,0.3396077026464803,0.14218116447246523,0.2934765136361984,0.9701129756843379,0.09139652149627216,0.6114042440687562,11,random
one_shot_random,confirmation,20260426,sparse_partial_high_noise,mid_skew,20260326,11,1,0.011588405631853385,0.02860826354396291,0.003564404026281198,0.00033507468128084195,0.2566084880951558,0.22222378797408196,0.22677857770897342,0.7910590853655911,0.0,0.0,15,random
one_shot_random,confirmation,20260426,sparse_partial_high_noise,mid_skew,20260326,12,3,0.023092112606748552,0.0025216180005587794,0.003735855399812942,0.0007168857762344189,0.40904921408266287,0.2632482346285505,0.39422440835763667,0.9300361846920967,0.10782358001468952,0.5729889548718359,13,random
one_shot_random,confirmation,20260426,sparse_partial_high_noise,mid_skew,20260326,13,3,0.0255849944116977,0.025386284424749606,0.0037358874440966616,0.0006143116268074478,0.3661329519982641,0.2183759671857388,0.2427177577942914,1.0534835837849055,0.09571147839238946,0.6197047785996344,12,random
one_shot_random,confirmation,20260426,sparse_partial_high_noise,mid_skew,20260326,14,2,0.017856772833220607,0.00535834466956356,0.003785242846894069,0.0005698754323106789,0.42608725784261536,0.16001481198793327,0.3617791818225744,0.899873278477816,0.06019005607586181,0.40167922386157934,14,random
one_shot_random,confirmation,20260426,sparse_partial_high_noise,mid_skew,20260326,15,1,0.0,0.0,0.004179551352465944,0.0009502220074655877,0.33080287225834665,0.26843329645494785,0.28975346252247886,1.165798798345615,0.0,0.0,16,random
persistent_mode_informed,confirmation,20260426,sparse_partial_high_noise,mid_skew,20260326,0,51,0.23159387742094917,0.5368310618250424,0.0032316989551641312,0.0004389590617661175,0.2795767654390968,0.16682888730022316,0.2133536446565143,0.943872080107378,0.23697751544695964,0.5966319183490877,2,local_expansion
persistent_mode_informed,confirmation,20260426,sparse_partial_high_noise,mid_skew,20260326,1,31,0.1586160844307798,0.1923385801970266,0.0032347257720457545,0.0003217969995741474,0.20858445261297887,0.11914813718333744,0.1718262220296716,1.2577032919366946,0.20338271347931006,0.6499218506975664,3,local_expansion
persistent_mode_informed,confirmation,20260426,sparse_partial_high_noise,mid_skew,20260326,2,54,0.27676696445157795,0.10893629388124608,0.003239127082927836,0.00031807663594810644,0.16470242580682423,0.09528404706839701,0.12841250065098053,1.2293434034009454,0.15434234203834266,0.5989024756438592,1,local_expansion
persistent_mode_informed,confirmation,20260426,sparse_partial_high_noise,mid_skew,20260326,3,21,0.1045155251313649,0.026069786729887568,0.003242561450985498,0.0003504706194331591,0.3813825030647183,0.24187010060929812,0.2861234039975804,1.1325900201601147,0.20382521716747273,0.5462734917214289,4,local_expansion
persistent_mode_informed,confirmation,20260426,sparse_partial_high_noise,mid_skew,20260326,4,2,0.012207096242602137,0.02314715987152123,0.003244367310270972,0.0001607676773672951,0.21519708529925774,0.1420086334145003,0.21626051164501914,1.024199560442654,0.0718119051903466,0.40888546653307306,11,carryover
persistent_mode_informed,confirmation,20260426,sparse_partial_high_noise,mid_skew,20260326,5,9,0.03436384454389807,0.02879377356559304,0.0033096663558629417,0.0005601495310032816,0.303521107163601,0.20362652636329337,0.2896621822506351,0.985391652137114,0.15304016849977267,0.5897559816348747,7,local_expansion
persistent_mode_informed,confirmation,20260426,sparse_partial_high_noise,mid_skew,20260326,6,13,0.05856161038741518,0.012205981666607683,0.0033214359588704355,0.0004113812731350962,0.3648980615673319,0.23092977380024957,0.3416543326812643,0.8687481861492131,0.16164139632987248,0.5983042066316996,5,local_expansion
persistent_mode_informed,confirmation,20260426,sparse_partial_high_noise,mid_skew,20260326,7,7,0.020163065081499638,0.020210997349656694,0.003501518657914657,0.0007544096842258984,0.3393587041073275,0.1886151561132317,0.24057095424859215,0.9241483937893281,0.10799123970236808,0.27518575663237443,9,local_expansion
persistent_mode_informed,confirmation,20260426,sparse_partial_high_noise,mid_skew,20260326,8,8,0.035081625072502946,0.025880998657371295,0.0035127821421095965,0.0004547802947858674,0.3021208009700259,0.23224115119110303,0.26854009381726407,0.8476939118953329,0.14532333939556746,0.12744631063138734,6,local_expansion
persistent_mode_informed,confirmation,20260426,sparse_partial_high_noise,mid_skew,20260326,9,9,0.031630403633240066,0.00437998309673004,0.0036038828155686826,0.0006023827908322167,0.4152022044549195,0.1980494357077535,0.3745283441036519,1.1562726474498364,0.1638087412966853,0.34041486599032145,8,local_expansion
persistent_mode_informed,confirmation,20260426,sparse_partial_high_noise,mid_skew,20260326,10,2,0.008961053955310341,0.00944753168686478,0.0036334681510510137,0.000427213302412105,0.3057820001741734,0.22264466751506792,0.23100829474724444,0.8509210336133061,0.05667461206358821,0.007813791379055968,12,local_expansion
persistent_mode_informed,confirmation,20260426,sparse_partial_high_noise,mid_skew,20260326,11,6,0.013403719453486083,0.0007727568875606683,0.0036993479004927394,0.0007760707563472306,0.39567787736267296,0.26864416911488326,0.40145330068011026,0.9178666792273499,0.13582678309874166,0.21893740491563704,10,local_expansion
persistent_mode_informed,confirmation,20260426,sparse_partial_high_noise,mid_skew,20260326,12,2,0.004037982864244879,0.0006741005172040453,0.003752148490363881,0.0007231587240113906,0.128170225386938,0.0552399370221181,0.11093797209176498,1.0838372922274218,0.030389058851778856,0.4158200075168003,13,carryover
persistent_mode_informed,confirmation,20260426,sparse_partial_high_noise,mid_skew,20260326,13,1,0.0035066151221828075,0.006731246816417681,0.003879133141412932,0.0006474341862488008,0.2512870501285321,0.1969239488363183,0.23630951953345553,1.267252492426226,0.0,0.0,14,exploration
persistent_mode_informed,confirmation,20260426,sparse_partial_high_noise,mid_skew,20260326,14,2,0.0033637752800618538,0.0006654071451611709,0.003916561694371632,0.0008650155922753813,0.35812275879361777,0.28733957664131077,0.30997316240046613,1.1312688881357957,0.049183789637450966,0.015176339809784792,15,carryover
persistent_mode_informed,confirmation,20260426,sparse_partial_high_noise,mid_skew,20260326,15,1,0.0032267569288841336,0.0029143401061091064,0.003953989411544285,0.0007222904563801542,0.32506479805667754,0.1264153152263741,0.26845764438386965,1.1479038575852618,0.0,0.0,16,exploration
persistent_mode_informed,confirmation,20260426,sparse_partial_high_noise,mid_skew,20260326,16,1,0.0,0.0,0.004229715178290554,0.0009980162231264232,0.41502611265615263,0.3008267973876819,0.4586245305149877,0.8830383106342466,0.0,0.0,17,carryover
one_shot_random,confirmation,20260426,sparse_partial_high_noise,high_skew,20260324,0,29,0.2640036143817043,0.10603710513289953,0.0033122426761901195,0.0004533768901012311,0.16991305434310158,0.10787482844341735,0.14248014610553264,1.024683406388439,0.22559730340545645,0.5045193992398628,1,random
one_shot_random,confirmation,20260426,sparse_partial_high_noise,high_skew,20260324,1,13,0.10579217271397971,0.20380687546910656,0.0033618741394080805,0.0005129363455584899,0.3184871977371567,0.17362044089267645,0.2569506938705471,0.9563779476024414,0.18936472478040758,0.5344315056806966,3,random
one_shot_random,confirmation,20260426,sparse_partial_high_noise,high_skew,20260324,2,12,0.10458705717594678,0.07477932932330064,0.003362379121903485,0.00045304571019293664,0.3654252564651008,0.19815145912039292,0.30999309279067994,1.0347604753488298,0.20884990034395098,0.4286785460008005,4,random
one_shot_random,confirmation,20260426,sparse_partial_high_noise,high_skew,20260324,3,8,0.08501291079460183,0.19431213705688163,0.003364402053112556,0.00032299383876686737,0.27055076914616116,0.19481273789678993,0.2204872308350478,1.0079688268822087,0.17863263920745331,0.4118467227254345,5,random
one_shot_random,confirmation,20260426,sparse_partial_high_noise,high_skew,20260324,4,16,0.14824780734752369,0.2879678777720453,0.003367627922024142,0.00038265445492876313,0.24489911410829734,0.14354102869730406,0.19834155758341895,1.001055009217133,0.2227144502412577,0.4464157430939242,2,random
one_shot_random,confirmation,20260426,sparse_partial_high_noise,high_skew,20260324,5,4,0.03348720617501773,0.00457497262531229,0.0034509860107615285,0.00043038364958036964,0.410519358934204,0.22779773182626456,0.3807763724444918,1.0450031635191224,0.12105534674922269,0.24463755209525295,8,random
one_shot_random,confirmation,20260426,sparse_partial_high_noise,high_skew,20260324,6,8,0.06396414217551914,0.025286058266860985,0.003468353029926512,0.0005282489792289478,0.3427949428109338,0.2525418717690549,0.3298364852783497,0.9255340858375695,0.13076518301767304,0.47583757283717787,6,random
one_shot_random,confirmation,20260426,sparse_partial_high_noise,high_skew,20260324,7,1,0.01240690934142445,0.004377249619193839,0.0034771326494645767,0.00016488997327445722,0.3923381627874973,0.13561354642267137,0.34328633402784675,0.8396269823275251,0.0,0.0,15,random
one_shot_random,confirmation,20260426,sparse_partial_high_noise,high_skew,20260324,8,2,0.01923224626764617,0.014600201059609231,0.0034907489166816725,0.0004285055655887382,0.2133455626960831,0.09234151337178721,0.18698438964318176,1.0294106190024392,0.05862020393201667,0.17328872730007888,12,random
one_shot_random,confirmation,20260426,sparse_partial_high_noise,high_skew,20260324,9,5,0.04426763183616082,0.003940382262850263,0.0035279204745350635,0.0004906281982200015,0.4141795278424259,0.2845727530799139,0.3804206021873625,1.0771713177161804,0.15160958579057357,0.3351225231272744,7,random
one_shot_random,confirmation,20260426,sparse_partial_high_noise,high_skew,20260324,10,2,0.011342507016148065,0.02639421698143052,0.003557859203595134,0.0006381866181412402,0.28584091626010333,0.12595625359569534,0.257553801278335,1.2093956890676782,0.0490033360873949,0.12476888209449105,16,random
one_shot_random,confirmation,20260426,sparse_partial_high_noise,high_skew,20260324,11,2,0.019756846130982303,0.00568119381751989,0.003581587279623245,0.00037634638028215673,0.428835459223893,0.21117593342093557,0.3070771129503828,1.0038822004237729,0.06541049248014429,0.3739760625405555,11,random
one_shot_random,confirmation,20260426,sparse_partial_high_noise,high_skew,20260324,12,4,0.025337087528953677,0.024019734901983843,0.003609568732251851,0.000640255855790092,0.19160669958650328,0.15261795936765077,0.16365178997507096,1.0863648659641807,0.039192331709850495,0.4968134795353168,9,random
one_shot_random,confirmation,20260426,sparse_partial_high_noise,high_skew,20260324,13,2,0.010290198322952387,0.01518136006676609,0.0036454881788847335,0.000705754935008215,0.2832504574472703,0.20195340444879595,0.3002377508383701,1.1989658562124217,0.03316468327105797,0.14736053108153058,17,random
one_shot_random,confirmation,20260426,sparse_partial_high_noise,high_skew,20260324,14,4,0.022351191505321135,0.0027537500059896178,0.0037139226242035276,0.0007626458726399096,0.13636962042587372,0.07476848536075723,0.09654109428993723,0.899243133044332,0.07668691989550643,0.3334586380773113,10,random
one_shot_random,confirmation,20260426,sparse_partial_high_noise,high_skew,20260324,15,2,0.016181803598781033,0.0058371406281983625,0.0037276096002806197,0.0005614571202086302,0.3670871478534881,0.2689632565831058,0.28203265583277204,0.9551314182097034,0.0732888310737942,0.21188946795718114,13,random
one_shot_random,confirmation,20260426,sparse_partial_high_noise,high_skew,20260324,16,2,0.013738667687336652,0.0004504150100515233,0.0038552006750776,0.000712909683215769,0.4256580498526767,0.2979747744843001,0.4540135402346586,0.9398954355049022,0.004885231970919098,0.16190270347341187,14,random
persistent_mode_informed,confirmation,20260426,sparse_partial_high_noise,high_skew,20260324,0,55,0.21017120292209412,0.49035052667054413,0.0032926977182614957,0.00047558623773665795,0.24966437004015943,0.16337210010094078,0.21109001611816597,1.0332573395016103,0.2524803790094874,0.48792757113376123,2,local_expansion
persistent_mode_informed,confirmation,20260426,sparse_partial_high_noise,high_skew,20260324,1,25,0.12176388085707322,0.04277213977671338,0.0033036220176217287,0.00027270553210344045,0.1543085371533342,0.09865669738523808,0.12876553838901322,1.1120927255646986,0.22223794878727018,0.4433176829741726,4,local_expansion
persistent_mode_informed,confirmation,20260426,sparse_partial_high_noise,high_skew,20260324,2,42,0.15930247620469634,0.06581949265771597,0.003304129335066877,0.00047347500630630666,0.3543516874098743,0.23067646864908806,0.27026808807661484,1.0446768416258898,0.23617903033213664,0.5359213819383166,3,local_expansion
persistent_mode_informed,confirmation,20260426,sparse_partial_high_noise,high_skew,20260324,3,71,0.2993402014789339,0.25075674209808657,0.0033130907272125782,0.0003819486390486624,0.19145308347605147,0.11913141820411675,0.1649393500302334,1.084976866888752,0.2260694562206318,0.46853101437823436,1,local_expansion
persistent_mode_informed,confirmation,20260426,sparse_partial_high_noise,high_skew,20260324,4,15,0.06202057616907167,0.0861035084470742,0.0033160757935041187,0.000417853507571968,0.2762059730614499,0.21310661307374074,0.24349679177270706,0.9331494147910941,0.20555328749732774,0.2876024812560178,5,local_expansion
persistent_mode_informed,confirmation,20260426,sparse_partial_high_noise,high_skew,20260324,5,2,0.008732076513129138,0.01330372115997486,0.003333139654909516,0.0004212556114506125,0.2550053170982182,0.1067070684144413,0.23058342371001522,1.2090927270019207,0.06677738256463293,0.04830060715248957,10,carryover
persistent_mode_informed,confirmation,20260426,sparse_partial_high_noise,high_skew,20260324,6,1,0.005962997980898934,0.001631731130783235,0.003355136731228347,6.243901296685119e-05,0.1651711606033555,0.055716030244368886,0.14672783994449892,1.1648595824615506,0.0,0.0,13,carryover
persistent_mode_informed,confirmation,20260426,sparse_partial_high_noise,high_skew,20260324,7,1,0.005911893664852135,0.0037593220918967227,0.0033628831881666772,7.018546990518156e-05,0.20662462559597705,0.07649921115776795,0.16865746096510092,1.1542919997362495,0.0,0.0,14,local_expansion
persistent_mode_informed,confirmation,20260426,sparse_partial_high_noise,high_skew,20260324,8,8,0.03834938391328349,0.003183230130543922,0.0034366212998637844,0.0002686782640573448,0.42200148621163724,0.25026071096807484,0.33798452483980906,1.172423806825481,0.12153884571870632,0.19614110792387127,7,local_expansion
persistent_mode_informed,confirmation,20260426,sparse_partial_high_noise,high_skew,20260324,9,11,0.04272521963897252,0.0117203402956545,0.0034643424109117495,0.000462094401046851,0.32964679175942707,0.2726902147524621,0.28955563721478855,0.983689153914864,0.14079564771110517,0.26384263257689194,6,local_expansion
persistent_mode_informed,confirmation,20260426,sparse_partial_high_noise,high_skew,20260324,10,4,0.018313848737141897,0.017622003293193172,0.0034678738060208965,0.0003057315469559783,0.3402848109647906,0.19346443984720063,0.22199664468649297,1.1016982001075517,0.048393719012341775,0.052005301146708774,8,local_expansion
persistent_mode_informed,confirmation,20260426,sparse_partial_high_noise,high_skew,20260324,11,4,0.00901437923180358,0.00895684092186404,0.0035582654836914347,0.0006175818523477452,0.3074679847443265,0.16238488989840458,0.2721853665136528,1.1625343523501508,0.12586979696060788,0.3089944921332135,9,carryover
persistent_mode_informed,confirmation,20260426,sparse_partial_high_noise,high_skew,20260324,12,2,0.007719146498497668,0.0025758668725175287,0.003595609582697945,0.00046923615819660907,0.31928160500367997,0.23699413356640334,0.3262322222220828,0.8920283651991399,0.06887271485314037,0.09619236227022479,12,carryover
persistent_mode_informed,confirmation,20260426,sparse_partial_high_noise,high_skew,20260324,13,2,0.00772552625512375,0.00026580549509118797,0.003628446093492521,0.00046204291311748827,0.4101480005348104,0.28253853424664,0.41141933724460533,1.1220871943961845,0.0356907373200551,0.16345084626389625,11,carryover
persistent_mode_informed,confirmation,20260426,sparse_partial_high_noise,high_skew,20260324,14,1,0.002947189934427701,0.0011787289583465607,0.003989385829015076,0.0006966881107535803,0.36020689000666617,0.1559640957822563,0.32433271250052,1.2328995840684176,0.0,0.0,15,carryover
one_shot_random,confirmation,20260426,sparse_partial_high_noise,high_skew,20260325,0,4,0.03713347121646772,0.001885379536217453,0.003301097202400409,0.0005101511771292669,0.42632733427861813,0.3407208323424596,0.37007649701803896,0.9592485086399504,0.09653394875528183,0.44627127955468743,10,random
one_shot_random,confirmation,20260426,sparse_partial_high_noise,high_skew,20260325,1,16,0.18787609608339886,0.03352347782256177,0.003305679165482119,0.00035301247931894075,0.14504587754599255,0.08089479160277141,0.11152334094402273,1.075228328554496,0.16018835057805894,0.44501541731675,1,random
