e,alpha1,a1,alpha2,a2,mean_whitened_collapse_error,max_whitened_collapse_error
0.55,1.5,4.0,2.0,4.0,2.067790383364354e-17,1.1102230246251565e-16
0.55,2.0,0.75,2.0,1.0,3.102526622048904e-16,3.828358248229503e-15
0.55,2.0,0.75,2.0,1.5,0.0,0.0
0.55,2.0,0.75,2.0,2.5,2.9397911113683836e-16,3.402521136113713e-15
0.55,2.0,0.75,2.0,4.0,3.102526622048904e-16,3.828358248229503e-15
0.55,2.0,1.0,2.0,1.5,3.102526622048904e-16,3.828358248229503e-15
0.55,2.0,1.0,2.0,2.5,2.355417500668864e-16,1.849081780308989e-15
0.55,2.0,1.0,2.0,4.0,0.0,0.0
0.55,2.0,1.5,2.0,2.5,2.9397911113683836e-16,3.402521136113713e-15
0.55,2.0,1.5,2.0,4.0,3.102526622048904e-16,3.828358248229503e-15
0.55,2.0,2.5,2.0,4.0,2.355417500668864e-16,1.849081780308989e-15
0.6,0.5,0.75,0.5,1.0,3.8668388877099996e-16,8.318712281222776e-15
0.6,0.5,0.75,0.5,1.5,0.0,0.0
0.6,0.5,0.75,0.5,2.5,2.651828740883995e-16,3.748647122126465e-15
0.6,0.5,0.75,0.5,4.0,3.8668388877099996e-16,8.318712281222776e-15
0.6,0.5,0.75,0.75,0.75,2.040034807748725e-17,1.1102230246251565e-16
0.6,0.5,0.75,0.75,1.0,3.91407947326959e-16,8.318712281222776e-15
0.6,0.5,0.75,0.75,1.5,2.040034807748725e-17,1.1102230246251565e-16
0.6,0.5,0.75,0.75,2.5,2.766568542717014e-16,3.748647122126465e-15
0.6,0.5,0.75,0.75,4.0,3.91407947326959e-16,8.318712281222776e-15
0.6,0.5,0.75,1.0,0.75,0.0,0.0
0.6,0.5,0.75,1.0,1.0,3.8668388877099996e-16,8.318712281222776e-15
0.6,0.5,0.75,1.0,1.5,0.0,0.0
0.6,0.5,0.75,1.0,2.5,2.651828740883995e-16,3.748647122126465e-15
0.6,0.5,0.75,1.0,4.0,3.8668388877099996e-16,8.318712281222776e-15
0.6,0.5,0.75,1.5,0.75,2.040034807748725e-17,1.1102230246251565e-16
0.6,0.5,0.75,1.5,1.0,3.91407947326959e-16,8.318712281222776e-15
0.6,0.5,0.75,1.5,1.5,2.040034807748725e-17,1.1102230246251565e-16
0.6,0.5,0.75,1.5,2.5,2.766568542717014e-16,3.748647122126465e-15
0.6,0.5,0.75,1.5,4.0,3.91407947326959e-16,8.318712281222776e-15
0.6,0.5,0.75,2.0,0.75,0.0,0.0
0.6,0.5,0.75,2.0,1.0,3.8668388877099996e-16,8.318712281222776e-15
0.6,0.5,0.75,2.0,1.5,0.0,0.0
0.6,0.5,0.75,2.0,2.5,2.651828740883995e-16,3.748647122126465e-15
0.6,0.5,0.75,2.0,4.0,3.8668388877099996e-16,8.318712281222776e-15
0.6,0.5,1.0,0.5,1.5,3.8668388877099996e-16,8.318712281222776e-15
0.6,0.5,1.0,0.5,2.5,3.4849405342329116e-16,4.985371935906372e-15
0.6,0.5,1.0,0.5,4.0,0.0,0.0
0.6,0.5,1.0,0.75,0.75,3.913927176140358e-16,8.318712281222776e-15
0.6,0.5,1.0,0.75,1.0,1.432187701766452e-17,1.1102230246251565e-16
0.6,0.5,1.0,0.75,1.5,3.913927176140358e-16,8.318712281222776e-15
0.6,0.5,1.0,0.75,2.5,3.586111681646852e-16,4.985371935906372e-15
0.6,0.5,1.0,0.75,4.0,1.432187701766452e-17,1.1102230246251565e-16
0.6,0.5,1.0,1.0,0.75,3.8668388877099996e-16,8.318712281222776e-15
0.6,0.5,1.0,1.0,1.0,0.0,0.0
0.6,0.5,1.0,1.0,1.5,3.8668388877099996e-16,8.318712281222776e-15
0.6,0.5,1.0,1.0,2.5,3.4849405342329116e-16,4.985371935906372e-15
0.6,0.5,1.0,1.0,4.0,0.0,0.0
0.6,0.5,1.0,1.5,0.75,3.913927176140358e-16,8.318712281222776e-15
0.6,0.5,1.0,1.5,1.0,1.432187701766452e-17,1.1102230246251565e-16
0.6,0.5,1.0,1.5,1.5,3.913927176140358e-16,8.318712281222776e-15
0.6,0.5,1.0,1.5,2.5,3.586111681646852e-16,4.985371935906372e-15
0.6,0.5,1.0,1.5,4.0,1.432187701766452e-17,1.1102230246251565e-16
0.6,0.5,1.0,2.0,0.75,3.8668388877099996e-16,8.318712281222776e-15
0.6,0.5,1.0,2.0,1.0,0.0,0.0
0.6,0.5,1.0,2.0,1.5,3.8668388877099996e-16,8.318712281222776e-15
0.6,0.5,1.0,2.0,2.5,3.4849405342329116e-16,4.985371935906372e-15
0.6,0.5,1.0,2.0,4.0,0.0,0.0
0.6,0.5,1.5,0.5,2.5,2.651828740883995e-16,3.748647122126465e-15
0.6,0.5,1.5,0.5,4.0,3.8668388877099996e-16,8.318712281222776e-15
0.6,0.5,1.5,0.75,0.75,2.040034807748725e-17,1.1102230246251565e-16
0.6,0.5,1.5,0.75,1.0,3.91407947326959e-16,8.318712281222776e-15
0.6,0.5,1.5,0.75,1.5,2.040034807748725e-17,1.1102230246251565e-16
0.6,0.5,1.5,0.75,2.5,2.766568542717014e-16,3.748647122126465e-15
0.6,0.5,1.5,0.75,4.0,3.91407947326959e-16,8.318712281222776e-15
0.6,0.5,1.5,1.0,0.75,0.0,0.0
0.6,0.5,1.5,1.0,1.0,3.8668388877099996e-16,8.318712281222776e-15
0.6,0.5,1.5,1.0,1.5,0.0,0.0
0.6,0.5,1.5,1.0,2.5,2.651828740883995e-16,3.748647122126465e-15
0.6,0.5,1.5,1.0,4.0,3.8668388877099996e-16,8.318712281222776e-15
0.6,0.5,1.5,1.5,0.75,2.040034807748725e-17,1.1102230246251565e-16
0.6,0.5,1.5,1.5,1.0,3.91407947326959e-16,8.318712281222776e-15
0.6,0.5,1.5,1.5,1.5,2.040034807748725e-17,1.1102230246251565e-16
0.6,0.5,1.5,1.5,2.5,2.766568542717014e-16,3.748647122126465e-15
0.6,0.5,1.5,1.5,4.0,3.91407947326959e-16,8.318712281222776e-15
0.6,0.5,1.5,2.0,0.75,0.0,0.0
0.6,0.5,1.5,2.0,1.0,3.8668388877099996e-16,8.318712281222776e-15
0.6,0.5,1.5,2.0,1.5,0.0,0.0
0.6,0.5,1.5,2.0,2.5,2.651828740883995e-16,3.748647122126465e-15
0.6,0.5,1.5,2.0,4.0,3.8668388877099996e-16,8.318712281222776e-15
0.6,0.5,2.5,0.5,4.0,3.4849405342329116e-16,4.985371935906372e-15
0.6,0.5,2.5,0.75,0.75,2.700204228382841e-16,3.748647122126465e-15
0.6,0.5,2.5,0.75,1.0,3.511748998261994e-16,4.985371935906372e-15
0.6,0.5,2.5,0.75,1.5,2.700204228382841e-16,3.748647122126465e-15
0.6,0.5,2.5,0.75,2.5,4.232725281383409e-17,1.1102230246251565e-16
0.6,0.5,2.5,0.75,4.0,3.511748998261994e-16,4.985371935906372e-15
0.6,0.5,2.5,1.0,0.75,2.651828740883995e-16,3.748647122126465e-15
0.6,0.5,2.5,1.0,1.0,3.4849405342329116e-16,4.985371935906372e-15
0.6,0.5,2.5,1.0,1.5,2.651828740883995e-16,3.748647122126465e-15
0.6,0.5,2.5,1.0,2.5,0.0,0.0
0.6,0.5,2.5,1.0,4.0,3.4849405342329116e-16,4.985371935906372e-15
0.6,0.5,2.5,1.5,0.75,2.700204228382841e-16,3.748647122126465e-15
0.6,0.5,2.5,1.5,1.0,3.511748998261994e-16,4.985371935906372e-15
0.6,0.5,2.5,1.5,1.5,2.700204228382841e-16,3.748647122126465e-15
0.6,0.5,2.5,1.5,2.5,4.232725281383409e-17,1.1102230246251565e-16
0.6,0.5,2.5,1.5,4.0,3.511748998261994e-16,4.985371935906372e-15
0.6,0.5,2.5,2.0,0.75,2.651828740883995e-16,3.748647122126465e-15
0.6,0.5,2.5,2.0,1.0,3.4849405342329116e-16,4.985371935906372e-15
0.6,0.5,2.5,2.0,1.5,2.651828740883995e-16,3.748647122126465e-15
0.6,0.5,2.5,2.0,2.5,0.0,0.0
0.6,0.5,2.5,2.0,4.0,3.4849405342329116e-16,4.985371935906372e-15
0.6,0.5,4.0,0.75,0.75,3.913927176140358e-16,8.318712281222776e-15
0.6,0.5,4.0,0.75,1.0,1.432187701766452e-17,1.1102230246251565e-16
0.6,0.5,4.0,0.75,1.5,3.913927176140358e-16,8.318712281222776e-15
0.6,0.5,4.0,0.75,2.5,3.586111681646852e-16,4.985371935906372e-15
0.6,0.5,4.0,0.75,4.0,1.432187701766452e-17,1.1102230246251565e-16
0.6,0.5,4.0,1.0,0.75,3.8668388877099996e-16,8.318712281222776e-15
0.6,0.5,4.0,1.0,1.0,0.0,0.0
0.6,0.5,4.0,1.0,1.5,3.8668388877099996e-16,8.318712281222776e-15
0.6,0.5,4.0,1.0,2.5,3.4849405342329116e-16,4.985371935906372e-15
0.6,0.5,4.0,1.0,4.0,0.0,0.0
0.6,0.5,4.0,1.5,0.75,3.913927176140358e-16,8.318712281222776e-15
0.6,0.5,4.0,1.5,1.0,1.432187701766452e-17,1.1102230246251565e-16
0.6,0.5,4.0,1.5,1.5,3.913927176140358e-16,8.318712281222776e-15
0.6,0.5,4.0,1.5,2.5,3.586111681646852e-16,4.985371935906372e-15
0.6,0.5,4.0,1.5,4.0,1.432187701766452e-17,1.1102230246251565e-16
0.6,0.5,4.0,2.0,0.75,3.8668388877099996e-16,8.318712281222776e-15
0.6,0.5,4.0,2.0,1.0,0.0,0.0
0.6,0.5,4.0,2.0,1.5,3.8668388877099996e-16,8.318712281222776e-15
0.6,0.5,4.0,2.0,2.5,3.4849405342329116e-16,4.985371935906372e-15
0.6,0.5,4.0,2.0,4.0,0.0,0.0
0.6,0.75,0.75,0.75,1.0,3.888970426274985e-16,8.318712281222776e-15
0.6,0.75,0.75,0.75,1.5,0.0,0.0
0.6,0.75,0.75,0.75,2.5,2.7345838244045003e-16,3.748647122126465e-15
0.6,0.75,0.75,0.75,4.0,3.888970426274985e-16,8.318712281222776e-15
0.6,0.75,0.75,1.0,0.75,2.040034807748725e-17,1.1102230246251565e-16
0.6,0.75,0.75,1.0,1.0,3.913927176140358e-16,8.318712281222776e-15
0.6,0.75,0.75,1.0,1.5,2.040034807748725e-17,1.1102230246251565e-16
0.6,0.75,0.75,1.0,2.5,2.700204228382841e-16,3.748647122126465e-15
0.6,0.75,0.75,1.0,4.0,3.913927176140358e-16,8.318712281222776e-15
0.6,0.75,0.75,1.5,0.75,0.0,0.0
0.6,0.75,0.75,1.5,1.0,3.888970426274985e-16,8.318712281222776e-15
0.6,0.75,0.75,1.5,1.5,0.0,0.0
0.6,0.75,0.75,1.5,2.5,2.7345838244045003e-16,3.748647122126465e-15
0.6,0.75,0.75,1.5,4.0,3.888970426274985e-16,8.318712281222776e-15
0.6,0.75,0.75,2.0,0.75,2.040034807748725e-17,1.1102230246251565e-16
0.6,0.75,0.75,2.0,1.0,3.913927176140358e-16,8.318712281222776e-15
0.6,0.75,0.75,2.0,1.5,2.040034807748725e-17,1.1102230246251565e-16
0.6,0.75,0.75,2.0,2.5,2.700204228382841e-16,3.748647122126465e-15
0.6,0.75,0.75,2.0,4.0,3.913927176140358e-16,8.318712281222776e-15
0.6,0.75,1.0,0.75,1.5,3.888970426274985e-16,8.318712281222776e-15
0.6,0.75,1.0,0.75,2.5,3.567837123694175e-16,4.985371935906372e-15
0.6,0.75,1.0,0.75,4.0,0.0,0.0
0.6,0.75,1.0,1.0,0.75,3.91407947326959e-16,8.318712281222776e-15
0.6,0.75,1.0,1.0,1.0,1.432187701766452e-17,1.1102230246251565e-16
0.6,0.75,1.0,1.0,1.5,3.91407947326959e-16,8.318712281222776e-15
0.6,0.75,1.0,1.0,2.5,3.511748998261994e-16,4.985371935906372e-15
0.6,0.75,1.0,1.0,4.0,1.432187701766452e-17,1.1102230246251565e-16
0.6,0.75,1.0,1.5,0.75,3.888970426274985e-16,8.318712281222776e-15
0.6,0.75,1.0,1.5,1.0,0.0,0.0
0.6,0.75,1.0,1.5,1.5,3.888970426274985e-16,8.318712281222776e-15
0.6,0.75,1.0,1.5,2.5,3.567837123694175e-16,4.985371935906372e-15
0.6,0.75,1.0,1.5,4.0,0.0,0.0
0.6,0.75,1.0,2.0,0.75,3.91407947326959e-16,8.318712281222776e-15
0.6,0.75,1.0,2.0,1.0,1.432187701766452e-17,1.1102230246251565e-16
0.6,0.75,1.0,2.0,1.5,3.91407947326959e-16,8.318712281222776e-15
0.6,0.75,1.0,2.0,2.5,3.511748998261994e-16,4.985371935906372e-15
0.6,0.75,1.0,2.0,4.0,1.432187701766452e-17,1.1102230246251565e-16
0.6,0.75,1.5,0.75,2.5,2.7345838244045003e-16,3.748647122126465e-15
0.6,0.75,1.5,0.75,4.0,3.888970426274985e-16,8.318712281222776e-15
0.6,0.75,1.5,1.0,0.75,2.040034807748725e-17,1.1102230246251565e-16
0.6,0.75,1.5,1.0,1.0,3.913927176140358e-16,8.318712281222776e-15
0.6,0.75,1.5,1.0,1.5,2.040034807748725e-17,1.1102230246251565e-16
0.6,0.75,1.5,1.0,2.5,2.700204228382841e-16,3.748647122126465e-15
0.6,0.75,1.5,1.0,4.0,3.913927176140358e-16,8.318712281222776e-15
0.6,0.75,1.5,1.5,0.75,0.0,0.0
0.6,0.75,1.5,1.5,1.0,3.888970426274985e-16,8.318712281222776e-15
0.6,0.75,1.5,1.5,1.5,0.0,0.0
0.6,0.75,1.5,1.5,2.5,2.7345838244045003e-16,3.748647122126465e-15
0.6,0.75,1.5,1.5,4.0,3.888970426274985e-16,8.318712281222776e-15
0.6,0.75,1.5,2.0,0.75,2.040034807748725e-17,1.1102230246251565e-16
0.6,0.75,1.5,2.0,1.0,3.913927176140358e-16,8.318712281222776e-15
0.6,0.75,1.5,2.0,1.5,2.040034807748725e-17,1.1102230246251565e-16
0.6,0.75,1.5,2.0,2.5,2.700204228382841e-16,3.748647122126465e-15
0.6,0.75,1.5,2.0,4.0,3.913927176140358e-16,8.318712281222776e-15
0.6,0.75,2.5,0.75,4.0,3.567837123694175e-16,4.985371935906372e-15
0.6,0.75,2.5,1.0,0.75,2.766568542717014e-16,3.748647122126465e-15
0.6,0.75,2.5,1.0,1.0,3.586111681646852e-16,4.985371935906372e-15
0.6,0.75,2.5,1.0,1.5,2.766568542717014e-16,3.748647122126465e-15
0.6,0.75,2.5,1.0,2.5,4.232725281383409e-17,1.1102230246251565e-16
0.6,0.75,2.5,1.0,4.0,3.586111681646852e-16,4.985371935906372e-15
0.6,0.75,2.5,1.5,0.75,2.7345838244045003e-16,3.748647122126465e-15
0.6,0.75,2.5,1.5,1.0,3.567837123694175e-16,4.985371935906372e-15
0.6,0.75,2.5,1.5,1.5,2.7345838244045003e-16,3.748647122126465e-15
0.6,0.75,2.5,1.5,2.5,0.0,0.0
0.6,0.75,2.5,1.5,4.0,3.567837123694175e-16,4.985371935906372e-15
0.6,0.75,2.5,2.0,0.75,2.766568542717014e-16,3.748647122126465e-15
0.6,0.75,2.5,2.0,1.0,3.586111681646852e-16,4.985371935906372e-15
0.6,0.75,2.5,2.0,1.5,2.766568542717014e-16,3.748647122126465e-15
0.6,0.75,2.5,2.0,2.5,4.232725281383409e-17,1.1102230246251565e-16
0.6,0.75,2.5,2.0,4.0,3.586111681646852e-16,4.985371935906372e-15
0.6,0.75,4.0,1.0,0.75,3.91407947326959e-16,8.318712281222776e-15
0.6,0.75,4.0,1.0,1.0,1.432187701766452e-17,1.1102230246251565e-16
0.6,0.75,4.0,1.0,1.5,3.91407947326959e-16,8.318712281222776e-15
0.6,0.75,4.0,1.0,2.5,3.511748998261994e-16,4.985371935906372e-15
0.6,0.75,4.0,1.0,4.0,1.432187701766452e-17,1.1102230246251565e-16
0.6,0.75,4.0,1.5,0.75,3.888970426274985e-16,8.318712281222776e-15
0.6,0.75,4.0,1.5,1.0,0.0,0.0
0.6,0.75,4.0,1.5,1.5,3.888970426274985e-16,8.318712281222776e-15
0.6,0.75,4.0,1.5,2.5,3.567837123694175e-16,4.985371935906372e-15
0.6,0.75,4.0,1.5,4.0,0.0,0.0
0.6,0.75,4.0,2.0,0.75,3.91407947326959e-16,8.318712281222776e-15
0.6,0.75,4.0,2.0,1.0,1.432187701766452e-17,1.1102230246251565e-16
0.6,0.75,4.0,2.0,1.5,3.91407947326959e-16,8.318712281222776e-15
0.6,0.75,4.0,2.0,2.5,3.511748998261994e-16,4.985371935906372e-15
0.6,0.75,4.0,2.0,4.0,1.432187701766452e-17,1.1102230246251565e-16
0.6,1.0,0.75,1.0,1.0,3.8668388877099996e-16,8.318712281222776e-15
0.6,1.0,0.75,1.0,1.5,0.0,0.0
0.6,1.0,0.75,1.0,2.5,2.651828740883995e-16,3.748647122126465e-15
0.6,1.0,0.75,1.0,4.0,3.8668388877099996e-16,8.318712281222776e-15
0.6,1.0,0.75,1.5,0.75,2.040034807748725e-17,1.1102230246251565e-16
0.6,1.0,0.75,1.5,1.0,3.91407947326959e-16,8.318712281222776e-15
0.6,1.0,0.75,1.5,1.5,2.040034807748725e-17,1.1102230246251565e-16
0.6,1.0,0.75,1.5,2.5,2.766568542717014e-16,3.748647122126465e-15
0.6,1.0,0.75,1.5,4.0,3.91407947326959e-16,8.318712281222776e-15
0.6,1.0,0.75,2.0,0.75,0.0,0.0
0.6,1.0,0.75,2.0,1.0,3.8668388877099996e-16,8.318712281222776e-15
0.6,1.0,0.75,2.0,1.5,0.0,0.0
0.6,1.0,0.75,2.0,2.5,2.651828740883995e-16,3.748647122126465e-15
0.6,1.0,0.75,2.0,4.0,3.8668388877099996e-16,8.318712281222776e-15
0.6,1.0,1.0,1.0,1.5,3.8668388877099996e-16,8.318712281222776e-15
0.6,1.0,1.0,1.0,2.5,3.4849405342329116e-16,4.985371935906372e-15
0.6,1.0,1.0,1.0,4.0,0.0,0.0
0.6,1.0,1.0,1.5,0.75,3.913927176140358e-16,8.318712281222776e-15
0.6,1.0,1.0,1.5,1.0,1.432187701766452e-17,1.1102230246251565e-16
0.6,1.0,1.0,1.5,1.5,3.913927176140358e-16,8.318712281222776e-15
0.6,1.0,1.0,1.5,2.5,3.586111681646852e-16,4.985371935906372e-15
0.6,1.0,1.0,1.5,4.0,1.432187701766452e-17,1.1102230246251565e-16
0.6,1.0,1.0,2.0,0.75,3.8668388877099996e-16,8.318712281222776e-15
0.6,1.0,1.0,2.0,1.0,0.0,0.0
0.6,1.0,1.0,2.0,1.5,3.8668388877099996e-16,8.318712281222776e-15
0.6,1.0,1.0,2.0,2.5,3.4849405342329116e-16,4.985371935906372e-15
0.6,1.0,1.0,2.0,4.0,0.0,0.0
0.6,1.0,1.5,1.0,2.5,2.651828740883995e-16,3.748647122126465e-15
0.6,1.0,1.5,1.0,4.0,3.8668388877099996e-16,8.318712281222776e-15
0.6,1.0,1.5,1.5,0.75,2.040034807748725e-17,1.1102230246251565e-16
0.6,1.0,1.5,1.5,1.0,3.91407947326959e-16,8.318712281222776e-15
0.6,1.0,1.5,1.5,1.5,2.040034807748725e-17,1.1102230246251565e-16
0.6,1.0,1.5,1.5,2.5,2.766568542717014e-16,3.748647122126465e-15
0.6,1.0,1.5,1.5,4.0,3.91407947326959e-16,8.318712281222776e-15
0.6,1.0,1.5,2.0,0.75,0.0,0.0
0.6,1.0,1.5,2.0,1.0,3.8668388877099996e-16,8.318712281222776e-15
0.6,1.0,1.5,2.0,1.5,0.0,0.0
0.6,1.0,1.5,2.0,2.5,2.651828740883995e-16,3.748647122126465e-15
0.6,1.0,1.5,2.0,4.0,3.8668388877099996e-16,8.318712281222776e-15
0.6,1.0,2.5,1.0,4.0,3.4849405342329116e-16,4.985371935906372e-15
0.6,1.0,2.5,1.5,0.75,2.700204228382841e-16,3.748647122126465e-15
0.6,1.0,2.5,1.5,1.0,3.511748998261994e-16,4.985371935906372e-15
0.6,1.0,2.5,1.5,1.5,2.700204228382841e-16,3.748647122126465e-15
0.6,1.0,2.5,1.5,2.5,4.232725281383409e-17,1.1102230246251565e-16
0.6,1.0,2.5,1.5,4.0,3.511748998261994e-16,4.985371935906372e-15
0.6,1.0,2.5,2.0,0.75,2.651828740883995e-16,3.748647122126465e-15
0.6,1.0,2.5,2.0,1.0,3.4849405342329116e-16,4.985371935906372e-15
0.6,1.0,2.5,2.0,1.5,2.651828740883995e-16,3.748647122126465e-15
0.6,1.0,2.5,2.0,2.5,0.0,0.0
0.6,1.0,2.5,2.0,4.0,3.4849405342329116e-16,4.985371935906372e-15
0.6,1.0,4.0,1.5,0.75,3.913927176140358e-16,8.318712281222776e-15
0.6,1.0,4.0,1.5,1.0,1.432187701766452e-17,1.1102230246251565e-16
0.6,1.0,4.0,1.5,1.5,3.913927176140358e-16,8.318712281222776e-15
0.6,1.0,4.0,1.5,2.5,3.586111681646852e-16,4.985371935906372e-15
0.6,1.0,4.0,1.5,4.0,1.432187701766452e-17,1.1102230246251565e-16
0.6,1.0,4.0,2.0,0.75,3.8668388877099996e-16,8.318712281222776e-15
0.6,1.0,4.0,2.0,1.0,0.0,0.0
0.6,1.0,4.0,2.0,1.5,3.8668388877099996e-16,8.318712281222776e-15
0.6,1.0,4.0,2.0,2.5,3.4849405342329116e-16,4.985371935906372e-15
0.6,1.0,4.0,2.0,4.0,0.0,0.0
0.6,1.5,0.75,1.5,1.0,3.888970426274985e-16,8.318712281222776e-15
0.6,1.5,0.75,1.5,1.5,0.0,0.0
0.6,1.5,0.75,1.5,2.5,2.7345838244045003e-16,3.748647122126465e-15
0.6,1.5,0.75,1.5,4.0,3.888970426274985e-16,8.318712281222776e-15
0.6,1.5,0.75,2.0,0.75,2.040034807748725e-17,1.1102230246251565e-16
0.6,1.5,0.75,2.0,1.0,3.913927176140358e-16,8.318712281222776e-15
0.6,1.5,0.75,2.0,1.5,2.040034807748725e-17,1.1102230246251565e-16
0.6,1.5,0.75,2.0,2.5,2.700204228382841e-16,3.748647122126465e-15
0.6,1.5,0.75,2.0,4.0,3.913927176140358e-16,8.318712281222776e-15
0.6,1.5,1.0,1.5,1.5,3.888970426274985e-16,8.318712281222776e-15
0.6,1.5,1.0,1.5,2.5,3.567837123694175e-16,4.985371935906372e-15
0.6,1.5,1.0,1.5,4.0,0.0,0.0
0.6,1.5,1.0,2.0,0.75,3.91407947326959e-16,8.318712281222776e-15
0.6,1.5,1.0,2.0,1.0,1.432187701766452e-17,1.1102230246251565e-16
0.6,1.5,1.0,2.0,1.5,3.91407947326959e-16,8.318712281222776e-15
0.6,1.5,1.0,2.0,2.5,3.511748998261994e-16,4.985371935906372e-15
0.6,1.5,1.0,2.0,4.0,1.432187701766452e-17,1.1102230246251565e-16
0.6,1.5,1.5,1.5,2.5,2.7345838244045003e-16,3.748647122126465e-15
0.6,1.5,1.5,1.5,4.0,3.888970426274985e-16,8.318712281222776e-15
0.6,1.5,1.5,2.0,0.75,2.040034807748725e-17,1.1102230246251565e-16
0.6,1.5,1.5,2.0,1.0,3.913927176140358e-16,8.318712281222776e-15
0.6,1.5,1.5,2.0,1.5,2.040034807748725e-17,1.1102230246251565e-16
0.6,1.5,1.5,2.0,2.5,2.700204228382841e-16,3.748647122126465e-15
0.6,1.5,1.5,2.0,4.0,3.913927176140358e-16,8.318712281222776e-15
0.6,1.5,2.5,1.5,4.0,3.567837123694175e-16,4.985371935906372e-15
0.6,1.5,2.5,2.0,0.75,2.766568542717014e-16,3.748647122126465e-15
0.6,1.5,2.5,2.0,1.0,3.586111681646852e-16,4.985371935906372e-15
0.6,1.5,2.5,2.0,1.5,2.766568542717014e-16,3.748647122126465e-15
0.6,1.5,2.5,2.0,2.5,4.232725281383409e-17,1.1102230246251565e-16
0.6,1.5,2.5,2.0,4.0,3.586111681646852e-16,4.985371935906372e-15
0.6,1.5,4.0,2.0,0.75,3.91407947326959e-16,8.318712281222776e-15
0.6,1.5,4.0,2.0,1.0,1.432187701766452e-17,1.1102230246251565e-16
0.6,1.5,4.0,2.0,1.5,3.91407947326959e-16,8.318712281222776e-15
0.6,1.5,4.0,2.0,2.5,3.511748998261994e-16,4.985371935906372e-15
0.6,1.5,4.0,2.0,4.0,1.432187701766452e-17,1.1102230246251565e-16
0.6,2.0,0.75,2.0,1.0,3.8668388877099996e-16,8.318712281222776e-15
0.6,2.0,0.75,2.0,1.5,0.0,0.0
0.6,2.0,0.75,2.0,2.5,2.651828740883995e-16,3.748647122126465e-15
0.6,2.0,0.75,2.0,4.0,3.8668388877099996e-16,8.318712281222776e-15
0.6,2.0,1.0,2.0,1.5,3.8668388877099996e-16,8.318712281222776e-15
0.6,2.0,1.0,2.0,2.5,3.4849405342329116e-16,4.985371935906372e-15
0.6,2.0,1.0,2.0,4.0,0.0,0.0
0.6,2.0,1.5,2.0,2.5,2.651828740883995e-16,3.748647122126465e-15
0.6,2.0,1.5,2.0,4.0,3.8668388877099996e-16,8.318712281222776e-15
0.6,2.0,2.5,2.0,4.0,3.4849405342329116e-16,4.985371935906372e-15
0.65,0.5,0.75,0.5,1.0,2.4711132231060754e-11,1.2355390155149252e-08
0.65,0.5,0.75,0.5,1.5,0.0,0.0
0.65,0.5,0.75,0.5,2.5,2.663495109647886e-16,3.969047313034935e-15
0.65,0.5,0.75,0.5,4.0,2.4711132231060754e-11,1.2355390155149252e-08
0.65,0.5,0.75,0.75,0.75,1.2323475573339238e-17,1.1102230246251565e-16
0.65,0.5,0.75,0.75,1.0,2.4711134211557613e-11,1.2355390155149252e-08
0.65,0.5,0.75,0.75,1.5,1.2323475573339238e-17,1.1102230246251565e-16
0.65,0.5,0.75,0.75,2.5,2.7400695355000487e-16,3.969047313034935e-15
0.65,0.5,0.75,0.75,4.0,2.4711134211557613e-11,1.2355390155149252e-08
0.65,0.5,0.75,1.0,0.75,0.0,0.0
0.65,0.5,0.75,1.0,1.0,2.4711132231060754e-11,1.2355390155149252e-08
0.65,0.5,0.75,1.0,1.5,0.0,0.0
0.65,0.5,0.75,1.0,2.5,2.663495109647886e-16,3.969047313034935e-15
0.65,0.5,0.75,1.0,4.0,2.4711132231060754e-11,1.2355390155149252e-08
0.65,0.5,0.75,1.5,0.75,1.2323475573339238e-17,1.1102230246251565e-16
0.65,0.5,0.75,1.5,1.0,2.4711134211557613e-11,1.2355390155149252e-08
0.65,0.5,0.75,1.5,1.5,1.2323475573339238e-17,1.1102230246251565e-16
0.65,0.5,0.75,1.5,2.5,2.7400695355000487e-16,3.969047313034935e-15
0.65,0.5,0.75,1.5,4.0,2.4711134211557613e-11,1.2355390155149252e-08
0.65,0.5,0.75,2.0,0.75,0.0,0.0
0.65,0.5,0.75,2.0,1.0,2.4711132231060754e-11,1.2355390155149252e-08
0.65,0.5,0.75,2.0,1.5,0.0,0.0
0.65,0.5,0.75,2.0,2.5,2.663495109647886e-16,3.969047313034935e-15
0.65,0.5,0.75,2.0,4.0,2.4711132231060754e-11,1.2355390155149252e-08
0.65,0.5,1.0,0.5,1.5,2.4711132231060754e-11,1.2355390155149252e-08
0.65,0.5,1.0,0.5,2.5,2.4711127384613264e-11,1.2355390155149252e-08
0.65,0.5,1.0,0.5,4.0,0.0,0.0
0.65,0.5,1.0,0.75,0.75,2.471113631239479e-11,1.2355390155149252e-08
0.65,0.5,1.0,0.75,1.0,8.659739592076221e-18,1.1102230246251565e-16
0.65,0.5,1.0,0.75,1.5,2.471113631239479e-11,1.2355390155149252e-08
0.65,0.5,1.0,0.75,2.5,2.4711134733735088e-11,1.2355390155149252e-08
0.65,0.5,1.0,0.75,4.0,8.659739592076221e-18,1.1102230246251565e-16
0.65,0.5,1.0,1.0,0.75,2.4711132231060754e-11,1.2355390155149252e-08
0.65,0.5,1.0,1.0,1.0,0.0,0.0
0.65,0.5,1.0,1.0,1.5,2.4711132231060754e-11,1.2355390155149252e-08
